date,model,y_true_vol_1m,y_pred_vol_1m,y_pred_var_95_1m,split_id
2020-11-20,LSTM,0.016663637379302185,0.01825646124780178,0.03003187875263393,5
2020-11-23,LSTM,0.01660210211308254,0.018803473562002182,0.03093171400949359,5
2020-11-24,LSTM,0.017189157385778146,0.01895887218415737,0.031187344742938876,5
2020-11-25,LSTM,0.016809706319748305,0.01975943334400654,0.03250426785089076,5
2020-11-26,LSTM,0.01688514654039593,0.019486941397190094,0.03205601859837771,5
2020-11-27,LSTM,0.01683185270236897,0.018675006926059723,0.030720386393368243,5
2020-11-30,LSTM,0.016433981556796585,0.017589949071407318,0.02893546622246504,5
2020-12-01,LSTM,0.01599555166811116,0.015940910205245018,0.026222797287628056,5
2020-12-02,LSTM,0.012361180779101805,0.013827232643961906,0.022745797699317335,5
2020-12-03,LSTM,0.01603567354846869,0.01308012381196022,0.021516803670674562,5
2020-12-04,LSTM,0.016820254784729552,0.012785613536834717,0.02103233426809311,5
2020-12-07,LSTM,0.01663476541948579,0.012374233454465866,0.02035561403259635,5
2020-12-08,LSTM,0.01693218911144215,0.01180235669016838,0.019414876755326986,5
2020-12-09,LSTM,0.017094659496279488,0.0119563527405262,0.019668200258165597,5
2020-12-10,LSTM,0.01798994969361051,0.011711366474628448,0.019265197850763797,5
2020-12-11,LSTM,0.018863665762249203,0.012445852160453796,0.020473426803946496,5
2020-12-14,LSTM,0.018972147563069305,0.011620145291090012,0.019115139003843068,5
2020-12-15,LSTM,0.01933124938436819,0.011310253292322159,0.01860536666586995,5
2020-12-16,LSTM,0.019746047477690754,0.011179395020008087,0.018390104807913303,5
2020-12-17,LSTM,0.019378245815750823,0.011365797370672226,0.018696736674755812,5
2020-12-18,LSTM,0.019622356043894423,0.011303093284368515,0.01859358845278621,5
2020-12-21,LSTM,0.019408599816762302,0.011128101497888565,0.01830572696402669,5
2020-12-22,LSTM,0.020102541581495385,0.009731277823448181,0.01600795201957226,5
2020-12-23,LSTM,0.01979171624133761,0.009250972419977188,0.015217849630862475,5
2020-12-24,LSTM,0.020281306579069947,0.009998608380556107,0.016447710786014796,5
2020-12-25,LSTM,0.02027855791572427,0.010486308485269547,0.017249977458268406,5
2020-12-28,LSTM,0.020273743713401952,0.011077880859375,0.018223114013671875,5
2020-12-29,LSTM,0.02026298947557021,0.010990176349878311,0.01807884009554982,5
2020-12-30,LSTM,0.02054914337956071,0.011645376682281494,0.019156644642353057,5
2020-12-31,LSTM,0.0201255323802854,0.011731646955013275,0.019298559240996837,5
2021-03-26,LSTM,0.013189636233509773,0.01826653629541397,0.03004845220595598,6
2021-03-29,LSTM,0.013328364387476602,0.019291721284389496,0.03173488151282072,6
2021-03-30,LSTM,0.013055778633211649,0.019602827727794647,0.0322466516122222,6
2021-03-31,LSTM,0.012013579165209167,0.019848227500915527,0.03265033423900604,6
2021-04-01,LSTM,0.012192692096295183,0.01980714499950409,0.03258275352418423,6
2021-04-02,LSTM,0.015294092933903745,0.020234599709510803,0.03328591652214527,6
2021-04-05,LSTM,0.015244494148754523,0.01986756920814514,0.032682151347398755,6
2021-04-06,LSTM,0.01565701777046947,0.018925756216049194,0.031132868975400924,6
2021-04-07,LSTM,0.015162436440810223,0.018435098230838776,0.030325736589729785,6
2021-04-08,LSTM,0.015795718244113466,0.017965584993362427,0.029553387314081192,6
2021-04-09,LSTM,0.017387004216587527,0.01740119606256485,0.028624967522919178,6
2021-04-12,LSTM,0.01759386773049284,0.016824841499328613,0.027676864266395568,6
2021-04-13,LSTM,0.017603970582726263,0.01664923131465912,0.02738798551261425,6
2021-04-14,LSTM,0.018506574988439183,0.01645047962665558,0.027061038985848426,6
2021-04-15,LSTM,0.018371306535351004,0.016602881252765656,0.027311739660799503,6
2021-04-16,LSTM,0.019134173760620477,0.016350969672203064,0.02689734511077404,6
2021-04-19,LSTM,0.019112204563931427,0.01624526083469391,0.02672345407307148,6
2021-04-20,LSTM,0.018879958347385366,0.016310736536979675,0.026831161603331564,6
2021-04-21,LSTM,0.019437437861571063,0.015651345252990723,0.02574646294116974,6
2021-04-22,LSTM,0.019795222050237017,0.015436634421348572,0.0253932636231184,6
2021-04-23,LSTM,0.02006993290760104,0.014949649572372437,0.02459217354655266,6
